"uniqway","year","islet","waypoint","trial_time","poll_species","plant_species","interaction","intyesno","perimeter","area","log_area","alpha"
"COO-SCTA-3-2019",2019,"Cooper","COO-SCTA-3",10:00:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"LES-HEFO-B-2019",2019,"Leslie","LES-HEFO-B",10:55:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"DUD-SCTA-2-2019",2019,"Dudley","DUD-SCTA-2",13:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,445,10249,9.23493541883156,"K"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:40:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-SCTA-1-2019",2019,"Kaula","KAU-SCTA-1",10:55:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,7662,331810,12.7123177949221,"S"
"FER-HEFO-1-2019",2019,"Fern","FER-HEFO-1",10:30:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"AVI-SCTA-1-2019",2019,"Cooper","AVI-SCTA-1",14:15:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"NOR-SCTA-A-2019",2019,"North Fighter","NOR-SCTA-A",10:15:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,1981,70687,11.1660169594471,"M"
"WHI-HEFO-1-2019",2019,"Whippoorwill","WHI-HEFO-1",10:43:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"COO-CONU-AA-2019",2019,"Cooper","COO-CONU-AA",14:34:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"FRI-SCTA-1-2019",2019,"Frigate","FRI-SCTA-1",10:25:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,462,7199,8.8816974064693,"H"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"COO-CONU-3-2019",2019,"Cooper","COO-CONU-3",10:40:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"COO-SCTA-AA-2019",2019,"Cooper","COO-SCTA-AA",13:50:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",15:01:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"SOU-SCTA-E-2019",2019,"South Fighter","SOU-SCTA-E",14:48:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,2267,95660,11.4685555172343,"P"
"NOR-SCTA-A-2019",2019,"North Fighter","NOR-SCTA-A",10:15:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,1981,70687,11.1660169594471,"M"
"NOR-HEFO-2-2019",2019,"North Fighter","NOR-HEFO-2",15:15:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",14:50:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"WHI-HEFO-A-2019",2019,"Whippoorwill","WHI-HEFO-A",11:15:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"SAN-HEFO-1-2019",2019,"Sand","SAN-HEFO-1",10:15:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"LES-HEFO-B-2019",2019,"Leslie","LES-HEFO-B",10:50:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"AVI-SCTA-1-2019",2019,"Cooper","AVI-SCTA-1",14:00:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"FRI-SCTA-1-2019",2019,"Frigate","FRI-SCTA-1",10:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,462,7199,8.8816974064693,"H"
"LES-HEFO-A-2019",2019,"Leslie","LES-HEFO-A",09:55:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"WHI-HEFO-1-2019",2019,"Whippoorwill","WHI-HEFO-1",11:06:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"LES-SCTA-3-2019",2019,"Leslie","LES-SCTA-3",10:51:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:50:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:40:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-3-2019",2019,"Leslie","LES-SCTA-3",10:51:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"SOU-HEFO-1-2019",2019,"South Fighter","SOU-HEFO-1",13:56:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:40:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",14:52:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"WHI-SCTA-2-2019",2019,"Whippoorwill","WHI-SCTA-2",13:37:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,1019,16787,9.72836005632241,"L"
"DUD-SCTA-2-2019",2019,"Dudley","DUD-SCTA-2",13:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,445,10249,9.23493541883156,"K"
"LES-SCTA-3-2019",2019,"Leslie","LES-SCTA-3",10:51:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"DUD-SCTA-2-2019",2019,"Dudley","DUD-SCTA-2",13:35:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,445,10249,9.23493541883156,"K"
"KAU-HEFO-A-2019",2019,"Kaula","KAU-HEFO-A",12:20:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"LES-SCTA-2-2019",2019,"Leslie","LES-SCTA-2",09:50:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"KAU-SCTA-1-2019",2019,"Kaula","KAU-SCTA-1",10:55:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,7662,331810,12.7123177949221,"S"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:05:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:25:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"FRI-HEFO-3-2019",2019,"Frigate","FRI-HEFO-3",14:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,462,7199,8.8816974064693,"H"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"KAU-HEFO-5-2019",2019,"Kaula","KAU-HEFO-5",11:50:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:05:00,"Dasyrhicnoessa sp","Cocos nucifera","Dasyrhicnoessa sp-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-HEFO-5-2019",2019,"South Fighter","SOU-HEFO-5",15:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"FRI-CONU-1-2019",2019,"Frigate","FRI-CONU-1",15:07:00,"Dasyrhicnoessa sp","Cocos nucifera","Dasyrhicnoessa sp-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",11:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",11:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"FRI-HEFO-3-2019",2019,"Frigate","FRI-HEFO-3",14:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,462,7199,8.8816974064693,"H"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"PAR-HEFO-B-2019",2019,"Paradise","PAR-HEFO-B",16:40:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"NOR-HEFO-2-2019",2019,"North Fighter","NOR-HEFO-2",15:15:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"NOR-HEFO-2-2019",2019,"North Fighter","NOR-HEFO-2",15:15:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",11:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"EAS-HEFO-3-2019",2019,"Eastern","EAS-HEFO-3",11:05:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:10:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:25:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"EAS-HEFO-3-2019",2019,"Eastern","EAS-HEFO-3",11:00:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"LES-HEFO-2-2019",2019,"Leslie","LES-HEFO-2",13:41:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"PAP-PIGR-A-2019",2019,"Holei","PAP-PIGR-A",14:51:00,"Discocerina sp","Pisonia grandis","Discocerina sp-Pisonia grandis",1,4261,195746,12.1845731794169,"R"
"NOR-HEFO-A-2019",2019,"North Fighter","NOR-HEFO-A",09:40:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"HOL-HEFO-1-2019",2019,"Holei","HOL-HEFO-1",14:15:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"NOR-HEFO-3-2019",2019,"North Fighter","NOR-HEFO-3",09:40:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"SAN-HEFO-E-2019",2019,"Sand","SAN-HEFO-E",14:20:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"HOL-HEFO-A-2019",2019,"Holei","HOL-HEFO-A",10:20:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"NOR-HEFO-3-2019",2019,"North Fighter","NOR-HEFO-3",09:47:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"TIT-CONU-1-2019",2019,"Whippoorwill","TIT-CONU-1",15:04:00,"Eobia sinensis","Cocos nucifera","Eobia sinensis-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"SAN-HEFO-C-2019",2019,"Sand","SAN-HEFO-C",12:04:00,"Fannia pusio","Heliotropium foertherianum","Fannia pusio-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"COO-TECA-1-2019",2019,"Cooper","COO-TECA-1",09:20:00,"Fannia pusio","Terminalia catappa","Fannia pusio-Terminalia catappa",1,11918,1116182,13.9254244910642,"T"
"LES-SCTA-B-2019",2019,"Leslie","LES-SCTA-B",11:30:00,"Halmus chalybeus","Scaevola taccada","Halmus chalybeus-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-HEFO-A-2019",2019,"Leslie","LES-HEFO-A",10:00:00,"Halmus chalybeus","Heliotropium foertherianum","Halmus chalybeus-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"LES-SCTA-B-2019",2019,"Leslie","LES-SCTA-B",11:30:00,"Halmus chalybeus","Scaevola taccada","Halmus chalybeus-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-HEFO-A-2019",2019,"Leslie","LES-HEFO-A",09:55:00,"Halmus chalybeus","Heliotropium foertherianum","Halmus chalybeus-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"COO-HEFO-1-2019",2019,"Cooper","COO-HEFO-1",09:17:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-HEFO-1-2019",2019,"Cooper","COO-HEFO-1",09:17:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",10:45:00,"Hylaeus strenuus","Calophyllum inophyllum","Hylaeus strenuus-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:10:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",09:45:00,"Hylaeus strenuus","Calophyllum inophyllum","Hylaeus strenuus-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:23:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"NOR-HEFO-3-2019",2019,"North Fighter","NOR-HEFO-3",09:40:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"COO-HEFO-1-2019",2019,"Cooper","COO-HEFO-1",09:17:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:10:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"SOU-HEFO-3-2019",2019,"South Fighter","SOU-HEFO-3",14:11:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",09:50:00,"Hylaeus strenuus","Calophyllum inophyllum","Hylaeus strenuus-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",10:25:00,"Hylaeus strenuus","Calophyllum inophyllum","Hylaeus strenuus-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"EAS-HEFO-3-2019",2019,"Eastern","EAS-HEFO-3",11:45:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"NOR-HEFO-A-2019",2019,"North Fighter","NOR-HEFO-A",09:40:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"WHI-HEFO-1-2019",2019,"Whippoorwill","WHI-HEFO-1",10:43:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"NOR-SCTA-3-2019",2019,"North Fighter","NOR-SCTA-3",10:30:00,"Hylaeus strenuus","Scaevola taccada","Hylaeus strenuus-Scaevola taccada",1,1981,70687,11.1660169594471,"M"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:17:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:10:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:38:00,"Hylaeus strenuus","Cocos nucifera","Hylaeus strenuus-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"COO-HEFO-1-2019",2019,"Cooper","COO-HEFO-1",09:10:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:56:00,"Hylaeus strenuus","Cocos nucifera","Hylaeus strenuus-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:23:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:17:00,"Hylaeus strenuus","Heliotropium foertherianum","Hylaeus strenuus-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"POR-HEFO-2-2019",2019,"Portsmouth","POR-HEFO-2",12:00:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"SOU-HEFO-2-2019",2019,"South Fighter","SOU-HEFO-2",14:36:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"FER-HEFO-1-2019",2019,"Fern","FER-HEFO-1",10:30:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:10:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"AVI-HEFO-2-2019",2019,"Cooper","AVI-HEFO-2",14:30:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-HEFO-10-2019",2019,"Kaula","KAU-HEFO-10",13:00:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"AVI-HEFO-2-2019",2019,"Cooper","AVI-HEFO-2",14:30:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"NOR-HEFO-A-2019",2019,"North Fighter","NOR-HEFO-A",09:45:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"NOR-HEFO-A-2019",2019,"North Fighter","NOR-HEFO-A",09:45:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"NOR-HEFO-4-2019",2019,"North Fighter","NOR-HEFO-4",11:15:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"NOR-HEFO-A-2019",2019,"North Fighter","NOR-HEFO-A",09:40:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",10:55:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"BUN-HEFO-3-2019",2019,"Bunker","BUN-HEFO-3",12:10:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"BUN-SCTA-3-2019",2019,"Bunker","BUN-SCTA-3",11:48:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,159,1810,7.50108212425987,"A"
"KAU-SCTA-2-2019",2019,"Kaula","KAU-SCTA-2",12:45:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,7662,331810,12.7123177949221,"S"
"BUN-SCTA-3-2019",2019,"Bunker","BUN-SCTA-3",11:48:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,159,1810,7.50108212425987,"A"
"POR-SCTA-1-2019",2019,"Portsmouth","POR-SCTA-1",13:42:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,277,3306,8.10349427838097,"D"
"POR-SCTA-1-2019",2019,"Portsmouth","POR-SCTA-1",13:48:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,277,3306,8.10349427838097,"D"
